Azel,6,2,0,chen
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
180,_,_,_,_,_
_,2,0,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,2,0,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,4,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,4,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
180,_,_,_,_,_
_,6,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,6,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,2,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,2,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
180,_,_,_,_,_
_,4,0,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,4,0,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,8,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,8,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
180,_,_,_,_,_
_,2,1,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,2,1,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,1,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,1,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
180,_,_,_,_,_
_,2,1,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,2,1,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,6,0,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,6,0,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
180,_,_,_,_,_
_,8,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,8,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,8,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,8,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
180,_,_,_,_,_
_,0,1,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,1,1,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
180,_,_,_,_,_
_,2,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,8,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,1
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,1,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
_,0,0,0,0,0
